Unique.ID,Reserve,Site,Subsite.Strain,Subsite.Soil,PlantSpecies.Strain,PlantSpecies.Soil,CollectionDate,Waypoint,Lat,Lon,Elev,GenoData,PhenoData,Sequenced,Clade,nreA,nreX,nreY,nreA_alleles,nreX_alleles,nreY_alleles,UV.MIT_mean,Ni.MIC_mean,Co.MIC_mean,Cr.MIC_mean,y0.no_mean,y0_lm.no_mean,mumax.no_mean,lag.no_mean,r2.no_mean,y0.ni_mean,y0_lm.ni_mean,mumax.ni_mean,lag.ni_mean,r2.ni_mean,OD72hr.no_mean,OD72hr.ni_mean,OD72hrRatio_mean,AUC.no_mean,AUC.ni_mean,ODf.no_mean,ODf.ni_mean,ODmax.no_mean,ODmax.ni_mean,Ni.ppm,CA.MG.RATIO,SerpentineType,Ni.ppm.A,CA.MG.RATIO.A,Ni.ppm.C,CA.MG.RATIO.C,Ni.ppm.X,CA.MG.RATIO.X,Ni.CV,CaMg.CV,SAMPLEID,OM,ENR,CEC,NO3_N,P1,HCO3_P,PH,BUFFER_PH,S,H,H_PCT,K,K_PCT,MG,MG_PCT,CA,CA_PCT,NA.,NA_PCT,AreaCounted,TotalPlantCount,Notes.Strain,Notes.Soil,Merge.Notes,Storage.note,Strain.issues
M1321,Oregon View Point,R006b,A,A,b,b,5/25/19,424,42.12442802,-122.515167,1213.167236,none,has data,NA,NA,NA,NA,NA,NA,NA,NA,12,1.666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.6,5.64085558,N,2.6,5.64085558,NA,NA,NA,NA,NA,NA,A0060,2.1,72,22.4,4.7,6.6,9.8,7.5,7.4,1.4,0,0,112.8,1.3,603.1,22.2,3402,76,29.3,0.6,1,2,,,"strain matched soil data on Site, Subsite, and PlantSpecies",cryopreserved,
M1322,Gold Hill,R001b,B,NA,b,b,NA,407,42.43650002,-123.062841,392.934082,has data,has data,Y,12,no,no,no,NA,NA,NA,40,1,NA,NA,0.139933333,0.09969352,0.035824559,55.27374482,0.967847802,0.1984,0.185498029,0.022585362,6.447596019,0.994988028,0.766966667,0.323766667,0.358586604,71.93651667,17.9928,0.811366667,0.413133333,0.8121,0.413133333,2.1,5.884635018,N,0.5,5.750944898,3.7,6.025587248,NA,NA,1.077496048,0.032981096,NA,3.15,92.5,18.65,2.9,16.75,21.55,7.85,7.5,2.15,0,0,67.95,0.9,489.75,21.6,2882,77.15,13.1,0.3,NA,NA,,NA,strain matched soil data on Site and PlantSpecies but was averaged between Subsites,cryopreserved,
M1323,Tyler Creek Road,R003b,B,NA,b,b,NA,419,42.11668499,-122.531621,883.112671,none,has data,NA,NA,NA,NA,NA,NA,NA,NA,12,1.333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.65,6.16007433,N,0.9,5.403050109,0.4,7.079047899,NA,NA,0.543928293,0.189889456,NA,1.95,68.7,15.1,15.3,9.85,14.1,6.95,7.35,2.5,0.1,0.75,115.25,1.95,376.7,20.5,2320.5,76.45,13.15,0.35,NA,NA,,NA,strain matched soil data on Site and PlantSpecies but was averaged between Subsites,cryopreserved,
M1324,Tyler Creek Road,R003b,B,NA,b,b,NA,419,42.11668499,-122.531621,883.112671,none,has data,NA,NA,NA,NA,NA,NA,NA,NA,32,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.65,6.16007433,N,0.9,5.403050109,0.4,7.079047899,NA,NA,0.543928293,0.189889456,NA,1.95,68.7,15.1,15.3,9.85,14.1,6.95,7.35,2.5,0.1,0.75,115.25,1.95,376.7,20.5,2320.5,76.45,13.15,0.35,NA,NA,,NA,strain matched soil data on Site and PlantSpecies but was averaged between Subsites,cryopreserved,
M1327,Tyler Creek Road,R003b,C,C,b,b,5/25/19,418,42.11664199,-122.531648,883.112671,none,has data,NA,NA,NA,NA,NA,NA,NA,NA,28,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4,7.079047899,N,0.9,5.403050109,0.4,7.079047899,NA,NA,0.543928293,0.189889456,C0045,2.4,78,15.2,17.2,12.7,21.3,7,7.3,3.3,0,0,146.5,2.5,340.3,18.4,2409,78.8,12.1,0.3,1,17,mixed with pink contam but gathered clean isolated colony,,"strain matched soil data on Site, Subsite, and PlantSpecies",cryopreserved,
M1328,Oregon View Point,R006b,A,A,b,b,5/25/19,425,42.12441201,-122.515114,1213.167236,has data,has data,Y,2,no,no,no,NA,NA,NA,48,3,NA,NA,0.164633333,0.14304288,0.070692687,1.972096933,0.999801943,0.183433333,0.178174919,0.036272092,0.795741885,0.998826476,0.996533333,0.682333333,-0.315878537,100.4283833,77.15501667,1.0542,1.2188,1.0542,1.2188,2.6,5.64085558,N,2.6,5.64085558,NA,NA,NA,NA,NA,NA,A0060,2.1,72,22.4,4.7,6.6,9.8,7.5,7.4,1.4,0,0,112.8,1.3,603.1,22.2,3402,76,29.3,0.6,1,2,,,"strain matched soil data on Site, Subsite, and PlantSpecies",cryopreserved,
M1329,Oregon View Point,R006b,A,A,b,b,5/25/19,425,42.12441201,-122.515114,1213.167236,has data,has data,Y,2,yes,yes,no,5,3,NA,28,3,NA,NA,0.194733333,0.186990976,0.043425878,0.969108091,0.999124685,0.1973,0.185000618,0.03358718,1.924023446,0.99934098,0.831833333,0.814566667,-0.017849085,76.586,76.26668333,0.9528,1.028866667,0.9528,1.028866667,2.6,5.64085558,N,2.6,5.64085558,NA,NA,NA,NA,NA,NA,A0060,2.1,72,22.4,4.7,6.6,9.8,7.5,7.4,1.4,0,0,112.8,1.3,603.1,22.2,3402,76,29.3,0.6,1,2,,,"strain matched soil data on Site, Subsite, and PlantSpecies",cryopreserved,
M1331,Tyler Creek Road,R003b,A,A,b,b,5/25/19,420,42.116715,-122.531577,883.112671,none,has data,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9,5.403050109,N,0.9,5.403050109,0.4,7.079047899,NA,NA,0.543928293,0.189889456,A0049,1.5,59.4,15,13.4,7,6.9,6.9,7.4,1.7,0.2,1.5,84,1.4,413.1,22.6,2232,74.1,14.2,0.4,1,17,,,"strain matched soil data on Site, Subsite, and PlantSpecies",cryopreserved,
M1332,Oregon View Point,R006b,A,A,b,b,5/25/19,424,42.12442802,-122.515167,1213.167236,none,has data,NA,NA,NA,NA,NA,NA,NA,NA,32,3.333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.6,5.64085558,N,2.6,5.64085558,NA,NA,NA,NA,NA,NA,A0060,2.1,72,22.4,4.7,6.6,9.8,7.5,7.4,1.4,0,0,112.8,1.3,603.1,22.2,3402,76,29.3,0.6,1,2,mixed with yellow contam but gathered clean isolated colony,,"strain matched soil data on Site, Subsite, and PlantSpecies",cryopreserved,
M1334,Tyler Creek Road,R003b,A,A,b,b,5/25/19,420,42.116715,-122.531577,883.112671,has data,has data,Y,2,no,no,no,NA,NA,NA,48,3.666666667,NA,NA,0.156633333,0.125521351,0.059186395,3.719274188,0.996853421,0.172166667,0.157409546,0.03066199,2.882197129,0.996880285,0.832766667,0.437766667,-0.473099692,76.6304,37.95851667,0.833966667,0.7128,0.841366667,0.7128,0.9,5.403050109,N,0.9,5.403050109,0.4,7.079047899,NA,NA,0.543928293,0.189889456,A0049,1.5,59.4,15,13.4,7,6.9,6.9,7.4,1.7,0.2,1.5,84,1.4,413.1,22.6,2232,74.1,14.2,0.4,1,17,,,"strain matched soil data on Site, Subsite, and PlantSpecies",cryopreserved,
M1335,Gold Hill,R001b,C,C,b,b,5/24/19,409,42.43660999,-123.06291,392.934082,none,has data,NA,NA,NA,NA,NA,NA,NA,NA,12,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.7,6.025587248,N,0.5,5.750944898,3.7,6.025587248,NA,NA,1.077496048,0.032981096,C0041,4.5,120,18.5,3.8,20.4,26.1,7.7,7.5,2.5,0,0,74.5,1,476.8,21.2,2873,77.5,10.1,0.2,1,6,,,"strain matched soil data on Site, Subsite, and PlantSpecies",cryopreserved,
M1336,Tyler Creek Road,R003b,C,C,b,b,5/25/19,418,42.11664199,-122.531648,883.112671,none,has data,NA,NA,NA,NA,NA,NA,NA,NA,12,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4,7.079047899,N,0.9,5.403050109,0.4,7.079047899,NA,NA,0.543928293,0.189889456,C0045,2.4,78,15.2,17.2,12.7,21.3,7,7.3,3.3,0,0,146.5,2.5,340.3,18.4,2409,78.8,12.1,0.3,1,17,mixed with contam but gathered clean isolated colony,,"strain matched soil data on Site, Subsite, and PlantSpecies",cryopreserved,
M1337,Upper Table Rock Trail,R005w,A,A,w,w,5/24/19,410,42.465876,-122.88192,486.978119,none,has data,NA,NA,NA,NA,NA,NA,NA,NA,72,1.333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7,3.524365134,N,0.7,3.524365134,NA,NA,NA,NA,NA,NA,A0061,3.9,108,39.5,5.7,26.2,27.1,6.8,7.1,1.6,1.2,3,176.1,1.1,1457,30.4,5135,64.9,54.4,0.6,1,10,mixed with yellow contam but gathered clean isolated colony,,"strain matched soil data on Site, Subsite, and PlantSpecies",cryopreserved,
M1338,Upper Table Rock Trail,R005w,A,A,w,w,5/24/19,410,42.465876,-122.88192,486.978119,has data,has data,Y,13,no,no,no,NA,NA,NA,52,2,NA,NA,0.158033333,0.134473943,0.065778345,2.451322856,0.999373057,0.172133333,0.004669329,0.037671722,97.02853272,0.993933878,0.505333333,0.207333333,-0.589749128,45.47061667,7.354083333,0.524533333,0.3261,0.5559,0.3261,0.7,3.524365134,N,0.7,3.524365134,NA,NA,NA,NA,NA,NA,A0061,3.9,108,39.5,5.7,26.2,27.1,6.8,7.1,1.6,1.2,3,176.1,1.1,1457,30.4,5135,64.9,54.4,0.6,1,10,,,"strain matched soil data on Site, Subsite, and PlantSpecies",cryopreserved,
M1339,Emigrant Lake,R002b,A,A,b,b,5/25/19,415,42.13214801,-122.612968,742.05127,has data,has data,Y,2,no,no,no,NA,NA,NA,36,2,NA,NA,0.383533333,0.064055594,0.029681804,81.3425638,0.999043851,0.267266667,0.039778074,0.018885328,110.163967,0.964803937,0.3097,0.169033333,-0.468872845,-0.826016667,-4.889983333,0.646433333,0.451633333,0.647233333,0.4534,0.8,4.443177499,N,0.8,4.443177499,1.7,17.31912507,NA,NA,0.509116882,0.836737731,A0021,2,69.6,16.4,13.3,6.2,8.2,7,7.3,1.5,0,0,140.3,2.2,526.2,26.3,2338,71,16.4,0.4,1,11,,,"strain matched soil data on Site, Subsite, and PlantSpecies",cryopreserved,
M1340,Tyler Creek Road,R003b,A,A,b,b,5/25/19,420,42.116715,-122.531577,883.112671,has data,has data,Y,2,no,no,no,NA,NA,NA,56,3,NA,NA,0.178966667,0.164347213,0.061137294,1.210447776,0.998347899,0.1807,0.18269439,0.046983058,-0.233488034,0.984681341,0.9192,0.6805,-0.259672021,88.01665,68.96238333,0.943133333,1.029933333,0.943133333,1.029933333,0.9,5.403050109,N,0.9,5.403050109,0.4,7.079047899,NA,NA,0.543928293,0.189889456,A0049,1.5,59.4,15,13.4,7,6.9,6.9,7.4,1.7,0.2,1.5,84,1.4,413.1,22.6,2232,74.1,14.2,0.4,1,17,,,"strain matched soil data on Site, Subsite, and PlantSpecies",cryopreserved,
M1341,Gold Hill,R001b,C,C,b,b,5/24/19,409,42.43660999,-123.06291,392.934082,none,has data,NA,NA,NA,NA,NA,NA,NA,NA,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.7,6.025587248,N,0.5,5.750944898,3.7,6.025587248,NA,NA,1.077496048,0.032981096,C0041,4.5,120,18.5,3.8,20.4,26.1,7.7,7.5,2.5,0,0,74.5,1,476.8,21.2,2873,77.5,10.1,0.2,1,6,,,"strain matched soil data on Site, Subsite, and PlantSpecies",cryopreserved,
M1342,Upper Table Rock Trail,R005w,A,A,w,w,5/24/19,410,42.465876,-122.88192,486.978119,has data,has data,Y,10,no,no,no,NA,NA,NA,72,3,NA,NA,0.161166667,0.129772765,0.088127193,2.459664609,0.999856766,0.176066667,0.144714053,0.0528597,3.724705423,0.992963962,0.662966667,0.479433333,-0.276516779,70.61228333,28.96188333,0.8436,0.424566667,0.8436,0.490633333,0.7,3.524365134,N,0.7,3.524365134,NA,NA,NA,NA,NA,NA,A0061,3.9,108,39.5,5.7,26.2,27.1,6.8,7.1,1.6,1.2,3,176.1,1.1,1457,30.4,5135,64.9,54.4,0.6,1,10,,,"strain matched soil data on Site, Subsite, and PlantSpecies",cryopreserved,
M1343,Gold Hill,R001b,C,C,b,b,5/24/19,409,42.43660999,-123.06291,392.934082,none,has data,NA,NA,NA,NA,NA,NA,NA,NA,12,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.7,6.025587248,N,0.5,5.750944898,3.7,6.025587248,NA,NA,1.077496048,0.032981096,C0041,4.5,120,18.5,3.8,20.4,26.1,7.7,7.5,2.5,0,0,74.5,1,476.8,21.2,2873,77.5,10.1,0.2,1,6,,,"strain matched soil data on Site, Subsite, and PlantSpecies",cryopreserved,
M1344,Gold Hill,R001b,B,NA,b,b,NA,407,42.43650002,-123.062841,392.934082,none,has data,NA,NA,NA,NA,NA,NA,NA,NA,36,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.1,5.884635018,N,0.5,5.750944898,3.7,6.025587248,NA,NA,1.077496048,0.032981096,NA,3.15,92.5,18.65,2.9,16.75,21.55,7.85,7.5,2.15,0,0,67.95,0.9,489.75,21.6,2882,77.15,13.1,0.3,NA,NA,,NA,strain matched soil data on Site and PlantSpecies but was averaged between Subsites,cryopreserved,
M1348,Tyler Creek Road,R003b,A,A,b,b,5/25/19,420,42.116715,-122.531577,883.112671,has data,has data,Y,2,no,no,no,NA,NA,NA,48,2.333333333,NA,NA,0.165166667,0.078093811,0.126449321,6.008299459,0.999534275,0.168233333,0.04930498,0.064694012,19.30564795,0.99926077,1.254,1.083166667,-0.129320312,129.0457167,106.47935,1.109,1.304466667,1.328466667,1.312666667,0.9,5.403050109,N,0.9,5.403050109,0.4,7.079047899,NA,NA,0.543928293,0.189889456,A0049,1.5,59.4,15,13.4,7,6.9,6.9,7.4,1.7,0.2,1.5,84,1.4,413.1,22.6,2232,74.1,14.2,0.4,1,17,,,"strain matched soil data on Site, Subsite, and PlantSpecies",cryopreserved,
M1351,Emigrant Lake,R002b,A,A,b,b,5/25/19,415,42.13214801,-122.612968,742.05127,none,has data,NA,NA,NA,NA,NA,NA,NA,NA,12,1.666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8,4.443177499,N,0.8,4.443177499,1.7,17.31912507,NA,NA,0.509116882,0.836737731,A0021,2,69.6,16.4,13.3,6.2,8.2,7,7.3,1.5,0,0,140.3,2.2,526.2,26.3,2338,71,16.4,0.4,1,11,,,"strain matched soil data on Site, Subsite, and PlantSpecies",cryopreserved,
M1353,Tyler Creek Road,R003b,A,A,b,b,5/25/19,420,42.116715,-122.531577,883.112671,none,has data,NA,NA,NA,NA,NA,NA,NA,NA,24,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9,5.403050109,N,0.9,5.403050109,0.4,7.079047899,NA,NA,0.543928293,0.189889456,A0049,1.5,59.4,15,13.4,7,6.9,6.9,7.4,1.7,0.2,1.5,84,1.4,413.1,22.6,2232,74.1,14.2,0.4,1,17,,,"strain matched soil data on Site, Subsite, and PlantSpecies",cryopreserved,
M1356,Emigrant Lake,R002b,B,NA,b,b,NA,417,42.132204,-122.613068,742.05127,none,has data,NA,NA,NA,NA,NA,NA,NA,NA,20,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.25,7.701916253,N,0.8,4.443177499,1.7,17.31912507,NA,NA,0.509116882,0.836737731,NA,2.05,70.8,16.85,13.7,4.25,6.55,7.25,7.4,1.7,0,0,135.8,2.05,352.25,17.4,2713,80.15,13,0.3,NA,NA,,NA,strain matched soil data on Site and PlantSpecies but was averaged between Subsites,cryopreserved,
M1358,Emigrant Lake,R002b,A,A,b,b,5/25/19,415,42.13214801,-122.612968,742.05127,none,has data,NA,NA,NA,NA,NA,NA,NA,NA,12,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8,4.443177499,N,0.8,4.443177499,1.7,17.31912507,NA,NA,0.509116882,0.836737731,A0021,2,69.6,16.4,13.3,6.2,8.2,7,7.3,1.5,0,0,140.3,2.2,526.2,26.3,2338,71,16.4,0.4,1,11,mixed with some yellow contam,,"strain matched soil data on Site, Subsite, and PlantSpecies",cryopreserved,
M1363,Tyler Creek Road,R003b,B,NA,b,b,NA,419,42.11668499,-122.531621,883.112671,none,has data,NA,NA,NA,NA,NA,NA,NA,NA,28,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.65,6.16007433,N,0.9,5.403050109,0.4,7.079047899,NA,NA,0.543928293,0.189889456,NA,1.95,68.7,15.1,15.3,9.85,14.1,6.95,7.35,2.5,0.1,0.75,115.25,1.95,376.7,20.5,2320.5,76.45,13.15,0.35,NA,NA,,NA,strain matched soil data on Site and PlantSpecies but was averaged between Subsites,cryopreserved,
M1365,Emigrant Lake,R002b,A,A,b,b,5/25/19,415,42.13214801,-122.612968,742.05127,has data,has data,Y,2,no,no,no,NA,NA,NA,36,3,NA,NA,0.169433333,0.153525781,0.049392829,1.994696716,0.99783193,0.1935,0.192881343,0.0276069,0.126857724,0.998640277,0.7809,0.577833333,-0.260156693,68.63521667,58.38833333,0.770666667,1.008833333,0.7901,1.008833333,0.8,4.443177499,N,0.8,4.443177499,1.7,17.31912507,NA,NA,0.509116882,0.836737731,A0021,2,69.6,16.4,13.3,6.2,8.2,7,7.3,1.5,0,0,140.3,2.2,526.2,26.3,2338,71,16.4,0.4,1,11,mixed with yellow contam but gathered clean isolated colony,,"strain matched soil data on Site, Subsite, and PlantSpecies",cryopreserved,purified by Miles
M1367,Gold Hill,R001b,B,NA,b,b,NA,407,42.43650002,-123.062841,392.934082,none,has data,NA,NA,NA,NA,NA,NA,NA,NA,56,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.1,5.884635018,N,0.5,5.750944898,3.7,6.025587248,NA,NA,1.077496048,0.032981096,NA,3.15,92.5,18.65,2.9,16.75,21.55,7.85,7.5,2.15,0,0,67.95,0.9,489.75,21.6,2882,77.15,13.1,0.3,NA,NA,mixed with yellow contam but gathered clean isolated colony,NA,strain matched soil data on Site and PlantSpecies but was averaged between Subsites,cryopreserved,
M1368,Upper Table Rock Trail,R005w,A,A,w,w,5/24/19,410,42.465876,-122.88192,486.978119,none,has data,NA,NA,NA,NA,NA,NA,NA,NA,12,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7,3.524365134,N,0.7,3.524365134,NA,NA,NA,NA,NA,NA,A0061,3.9,108,39.5,5.7,26.2,27.1,6.8,7.1,1.6,1.2,3,176.1,1.1,1457,30.4,5135,64.9,54.4,0.6,1,10,mixed with yellow contam but gathered clean isolated colony,,"strain matched soil data on Site, Subsite, and PlantSpecies",cryopreserved,
M1369,Gold Hill,R001b,B,NA,b,b,NA,407,42.43650002,-123.062841,392.934082,none,has data,NA,NA,NA,NA,NA,NA,NA,NA,20,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.1,5.884635018,N,0.5,5.750944898,3.7,6.025587248,NA,NA,1.077496048,0.032981096,NA,3.15,92.5,18.65,2.9,16.75,21.55,7.85,7.5,2.15,0,0,67.95,0.9,489.75,21.6,2882,77.15,13.1,0.3,NA,NA,,NA,strain matched soil data on Site and PlantSpecies but was averaged between Subsites,cryopreserved,
M1371,Tyler Creek Road,R003b,A,A,b,b,5/25/19,420,42.116715,-122.531577,883.112671,none,has data,NA,NA,NA,NA,NA,NA,NA,NA,40,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9,5.403050109,N,0.9,5.403050109,0.4,7.079047899,NA,NA,0.543928293,0.189889456,A0049,1.5,59.4,15,13.4,7,6.9,6.9,7.4,1.7,0.2,1.5,84,1.4,413.1,22.6,2232,74.1,14.2,0.4,1,17,,,"strain matched soil data on Site, Subsite, and PlantSpecies",cryopreserved,
M1372,Upper Table Rock Trail,R005w,A,A,w,w,5/24/19,410,42.465876,-122.88192,486.978119,none,has data,NA,NA,NA,NA,NA,NA,NA,NA,56,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7,3.524365134,N,0.7,3.524365134,NA,NA,NA,NA,NA,NA,A0061,3.9,108,39.5,5.7,26.2,27.1,6.8,7.1,1.6,1.2,3,176.1,1.1,1457,30.4,5135,64.9,54.4,0.6,1,10,,,"strain matched soil data on Site, Subsite, and PlantSpecies",cryopreserved,
M1373,Emigrant Lake,R002b,A,A,b,b,5/25/19,415,42.13214801,-122.612968,742.05127,none,has data,NA,NA,NA,NA,NA,NA,NA,NA,16,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8,4.443177499,N,0.8,4.443177499,1.7,17.31912507,NA,NA,0.509116882,0.836737731,A0021,2,69.6,16.4,13.3,6.2,8.2,7,7.3,1.5,0,0,140.3,2.2,526.2,26.3,2338,71,16.4,0.4,1,11,,,"strain matched soil data on Site, Subsite, and PlantSpecies",cryopreserved,
M1374,Upper Table Rock Trail,R005w,A,A,w,w,5/24/19,410,42.465876,-122.88192,486.978119,has data,has data,Y,13,no,no,no,NA,NA,NA,64,2.333333333,NA,NA,0.157466667,0.099505855,0.116463855,3.953634184,0.998760733,0.180333333,0.038798321,0.069747145,22.6517082,0.998769042,1.239666667,1.053,-0.1504195,134.5551167,101.6721833,1.2537,1.2909,1.3472,1.295,0.7,3.524365134,N,0.7,3.524365134,NA,NA,NA,NA,NA,NA,A0061,3.9,108,39.5,5.7,26.2,27.1,6.8,7.1,1.6,1.2,3,176.1,1.1,1457,30.4,5135,64.9,54.4,0.6,1,10,,,"strain matched soil data on Site, Subsite, and PlantSpecies",cryopreserved,
M1375,Oregon View Point,R006b,A,A,b,b,5/25/19,424,42.12442802,-122.515167,1213.167236,has data,has data,Y,8,no,no,no,NA,NA,NA,48,3.666666667,NA,NA,0.181666667,0.144357361,0.041544642,5.525592545,0.999622154,0.175766667,0.120631,0.021219321,17.84652783,0.999585251,0.546266667,0.356833333,-0.346725646,38.47441667,29.33465,0.481966667,0.653466667,0.557066667,0.653866667,2.6,5.64085558,N,2.6,5.64085558,NA,NA,NA,NA,NA,NA,A0060,2.1,72,22.4,4.7,6.6,9.8,7.5,7.4,1.4,0,0,112.8,1.3,603.1,22.2,3402,76,29.3,0.6,1,2,,,"strain matched soil data on Site, Subsite, and PlantSpecies",cryopreserved,
M1378,Oregon View Point,R006b,A,A,b,b,5/25/19,424,42.12442802,-122.515167,1213.167236,has data,has data,Y,2,no,no,no,NA,NA,NA,52,3.666666667,0.666666667,1.666666667,0.171866667,0.149469807,0.061231909,2.285919673,0.999221756,0.191,0.187083999,0.0401621,0.509921605,0.999036894,0.748666667,0.611666667,-0.182166868,68.19696667,57.5055,0.759,0.8666,0.770233333,0.8668,2.6,5.64085558,N,2.6,5.64085558,NA,NA,NA,NA,NA,NA,A0060,2.1,72,22.4,4.7,6.6,9.8,7.5,7.4,1.4,0,0,112.8,1.3,603.1,22.2,3402,76,29.3,0.6,1,2,,,"strain matched soil data on Site, Subsite, and PlantSpecies",cryopreserved,
M1379,Oregon View Point,R006b,A,A,b,b,5/25/19,424,42.12442802,-122.515167,1213.167236,none,has data,NA,NA,NA,NA,NA,NA,NA,NA,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.6,5.64085558,N,2.6,5.64085558,NA,NA,NA,NA,NA,NA,A0060,2.1,72,22.4,4.7,6.6,9.8,7.5,7.4,1.4,0,0,112.8,1.3,603.1,22.2,3402,76,29.3,0.6,1,2,,,"strain matched soil data on Site, Subsite, and PlantSpecies",cryopreserved,
M1380,Emigrant Lake,R002b,A,A,b,b,5/25/19,415,42.13214801,-122.612968,742.05127,has data,has data,Y,2,yes,yes,no,5,3,NA,40,4,NA,NA,0.169966667,0.148921009,0.059480533,2.177355612,0.99807247,0.193833333,0.186447046,0.037210166,1.041072109,0.999726468,0.815533333,0.857766667,0.051885442,75.77618333,90.0895,0.870866667,1.277433333,0.870866667,1.277433333,0.8,4.443177499,N,0.8,4.443177499,1.7,17.31912507,NA,NA,0.509116882,0.836737731,A0021,2,69.6,16.4,13.3,6.2,8.2,7,7.3,1.5,0,0,140.3,2.2,526.2,26.3,2338,71,16.4,0.4,1,11,,,"strain matched soil data on Site, Subsite, and PlantSpecies",cryopreserved,
M1383,Tyler Creek Road,R003b,B,NA,b,b,NA,419,42.11668499,-122.531621,883.112671,none,has data,NA,NA,NA,NA,NA,NA,NA,NA,36,2.666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.65,6.16007433,N,0.9,5.403050109,0.4,7.079047899,NA,NA,0.543928293,0.189889456,NA,1.95,68.7,15.1,15.3,9.85,14.1,6.95,7.35,2.5,0.1,0.75,115.25,1.95,376.7,20.5,2320.5,76.45,13.15,0.35,NA,NA,,NA,strain matched soil data on Site and PlantSpecies but was averaged between Subsites,cryopreserved,
M1386,Oregon View Point,R006b,A,A,b,b,5/25/19,424,42.12442802,-122.515167,1213.167236,none,has data,NA,NA,NA,NA,NA,NA,NA,NA,24,1.666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.6,5.64085558,N,2.6,5.64085558,NA,NA,NA,NA,NA,NA,A0060,2.1,72,22.4,4.7,6.6,9.8,7.5,7.4,1.4,0,0,112.8,1.3,603.1,22.2,3402,76,29.3,0.6,1,2,,,"strain matched soil data on Site, Subsite, and PlantSpecies",cryopreserved,
